Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1909-00086,RB15967226,2019-09-13,MS. KULASAB,09/2019,2020-01-11,1.00000,THB,190032.00,THB,190032.00,190032.00,0.00,0.00,0.00,0.00,1000201793,,RB1
BG00013090,บริษัท สีไทยกันไซเพ้นท์ จำกัด,WK1909-00143,RB15967227,2019-09-13,MS. KULASAB,09/2019,2020-01-11,1.00000,THB,159216.00,THB,159216.00,159216.00,0.00,0.00,0.00,0.00,1000202103,,RB1
BG00012073,บริษัท เอสทีซี นิกกะ  จำกัด,19001293,RB15967228,2019-09-13,MS. SUTINA CHONLACHIT,09/2019,2019-09-13,1.00000,THB,68308.80,THB,68308.80,0.00,68308.80,0.00,0.00,0.00,1000202335,,RB1
BG00022928,บริษัท ไทย คีวา เคมิคอลส์ จำกั,PO62090405,RB15967229,2019-09-13,MS. KULASAB,09/2019,2019-12-31,1.00000,THB,85600.00,THB,85600.00,85600.00,0.00,0.00,0.00,0.00,1000202201,,
BG00013263,ห้างหุ้นส่วนจำกัด บี อาร์ เอ็ม,PO62090009,RB15967230,2019-09-13,Sathitpong Khongwanglam,09/2019,2019-12-31,1.00000,THB,64842.00,THB,64842.00,64842.00,0.00,0.00,0.00,0.00,1000201872,,
BG00013111,บริษัท ไทยยางกิจไพศาล จำกัด,DH1904927,RB15967231,2019-09-13,MR. PRAMOTE R.,09/2019,2019-11-12,1.00000,THB,28890.00,THB,28890.00,28890.00,0.00,0.00,0.00,0.00,1000201609,,RB1
BG00013106,บริษัท สหไทยอาวากระดาษ จำกัด,-,RB15967232,2019-09-13,MR. PRAMOTE R.,09/2019,2019-12-12,1.00000,THB,390550.00,THB,390550.00,390550.00,0.00,0.00,0.00,0.00,1000200873,,RB1
BG00013263,ห้างหุ้นส่วนจำกัด บี อาร์ เอ็ม,PO62080055,RB15967233,2019-09-13,Sathitpong Khongwanglam,09/2019,2019-12-31,1.00000,THB,194740.00,THB,194740.00,194740.00,0.00,0.00,0.00,0.00,1000200871,,
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1908002,RB15967234,2019-09-13,MR. PRAMOTE R.,09/2019,2019-12-12,1.00000,THB,359520.00,THB,359520.00,359520.00,0.00,0.00,0.00,0.00,1000200778,,RB1
BG00012075,บริษัท ไทย โชวะ แพ็กซ์ จำกัด,PO-0819-RM-210,RB15967235,2019-09-13,MR. PRAMOTE R.,09/2019,2019-11-12,1.00000,THB,179225.00,THB,179225.00,179225.00,0.00,0.00,0.00,0.00,1000198565,,RB1
BG00013439,บริษัท ฟิกส์เวลล์ จำกัด,PO6209/015,RB15967236,2019-09-13,MR. PRAMOTE R.,09/2019,2019-12-12,1.00000,THB,192600.00,THB,192600.00,192600.00,0.00,0.00,0.00,0.00,1000202356,,RB1
BG00013037,บริษัท สหกิจแฟนตาซี จำกัด,-,RB15967237,2019-09-13,MR. PRAMOTE R.,09/2019,2019-10-13,1.00000,THB,68480.00,THB,68480.00,68480.00,0.00,0.00,0.00,0.00,1000202340,,RB1
BG00013004,บริษัท  พลาสติคอน เอเชีย จำกัด,6209028,RB15967238,2019-09-13,MS. SUTINA CHONLACHIT,09/2019,2019-12-12,1.00000,THB,89880.00,THB,89880.00,89880.00,0.00,0.00,0.00,0.00,1000202372,,
BG00013191,บริษัท อารีย์อภิรักษ์ จำกัด,-,RB15967239,2019-09-13,MR. PRAMOTE R.,09/2019,2019-11-12,1.00000,THB,88007.50,THB,88007.50,88007.50,0.00,0.00,0.00,0.00,1000202424,,RB1
BG00013487,บริษัท เอ็กซตร้า เทค จำกัด,PO6209059,RB15967240,2019-09-13,MS. KULASAB,09/2019,2019-11-12,1.00000,THB,59064.00,THB,59064.00,59064.00,0.00,0.00,0.00,0.00,1000202366,,
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-62090478,RB15967241,2019-09-13,MS. SUTINA CHONLACHIT,09/2019,2019-11-12,1.00000,THB,26964.00,THB,26964.00,26964.00,0.00,0.00,0.00,0.00,1000202447,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P190915,RB15967243,2019-09-13,MR. PRAMOTE R.,09/2019,2019-09-13,1.00000,THB,74728.80,THB,74728.80,0.00,74728.80,0.00,0.00,0.00,1000202334,,
BG00013644,บริษัท พุ่มสุวรรณ พริ้นท์ติ้ง,2019/481,RB15967245,2019-09-13,TAKDANAI Y.,09/2019,2019-12-12,1.00000,THB,100922.40,THB,100922.40,100922.40,0.00,0.00,0.00,0.00,1000202445,,RB1
BG00013254,บริษัท ดี-แอ็คท์ จำกัด,191409003,RB15967246,2019-09-13,MR. SONGTHAM C.,09/2019,2019-12-12,1.00000,THB,214000.00,THB,214000.00,214000.00,0.00,0.00,0.00,0.00,1000202416,,RB1
BG00018454,บริษัท ชุมพลสุมิตรา จำกัด,011/00547,RB15967247,2019-09-13,MR. PRAMOTE R.,09/2019,2019-09-13,1.00000,THB,8212.25,THB,8212.25,0.00,8212.25,0.00,0.00,0.00,1000202293,,
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15967248,2019-09-13,MR. KEAITTICHAI  A.,09/2019,2019-11-12,1.00000,THB,525263.00,THB,525263.00,525263.00,0.00,0.00,0.00,0.00,1000201587,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO190904-046,RB15967249,2019-09-13,MR. KEAITTICHAI  A.,09/2019,2019-11-12,1.00000,THB,177339.87,THB,177339.87,177339.87,0.00,0.00,0.00,0.00,1000201584,,RB1
BG00013988,บริษัท ซันสตาร์ เคมีคัล,PC201908096,RB15967250,2019-09-13,MS. AUSANEE  S.,09/2019,2019-12-12,1.00000,THB,183278.16,THB,183278.16,183278.16,0.00,0.00,0.00,0.00,1000200656,,RB1
BG00013988,บริษัท ซันสตาร์ เคมีคัล,PC201909036,RB15967251,2019-09-13,MS. AUSANEE  S.,09/2019,2019-12-12,1.00000,THB,35577.50,THB,35577.50,35577.50,0.00,0.00,0.00,0.00,1000202360,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M199001/3,RB15967252,2019-09-13,MR.PHASAKORN C.,09/2019,2019-11-27,1.00000,THB,242423.48,THB,242423.48,242423.48,0.00,0.00,0.00,0.00,1000200459,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-201901711,RB15967253,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-10-28,1.00000,THB,14980.00,THB,14980.00,14980.00,0.00,0.00,0.00,0.00,1000202273,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-201901731,RB15967254,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-10-28,1.00000,THB,87419.00,THB,87419.00,87419.00,0.00,0.00,0.00,0.00,1000202371,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G54413,RB15967255,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-11-12,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000202255,,RB1
BG00013111,บริษัท ไทยยางกิจไพศาล จำกัด,DH1905056,RB15967256,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-11-12,1.00000,THB,128400.00,THB,128400.00,128400.00,0.00,0.00,0.00,0.00,1000202295,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L21128,RB15967257,2019-09-13,MR. KEAITTICHAI  A.,09/2019,2019-10-31,1.00000,THB,95576.68,THB,95576.68,95576.68,0.00,0.00,0.00,0.00,1000202357,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0314,RB15967258,2019-09-13,MR.PHASAKORN C.,09/2019,2019-12-31,1.00000,THB,169926.70,THB,169926.70,169926.70,0.00,0.00,0.00,0.00,1000202420,,RB1
BG00018077,บริษัท สยามอีเทอร์โฟม จำกัด,62-0314,RB15967259,2019-09-13,MR.PHASAKORN C.,09/2019,2019-12-31,1.00000,THB,186950.40,THB,186950.40,186950.40,0.00,0.00,0.00,0.00,1000202419,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-62090474,RB15967260,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-11-12,1.00000,THB,285690.00,THB,285690.00,285690.00,0.00,0.00,0.00,0.00,1000202450,,RB1
BG00013834,บริษัท สิทธินนท์ เทรดดิ้ง (199,PO-62090475,RB15967261,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-11-12,1.00000,THB,133750.00,THB,133750.00,133750.00,0.00,0.00,0.00,0.00,1000202449,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,1401085364,RB15967262,2019-09-13,MS. AUSANEE  S.,09/2019,2020-01-11,1.00000,THB,361767.00,THB,361767.00,361767.00,0.00,0.00,0.00,0.00,1000197016,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450253935,RB15967263,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-11-12,1.00000,THB,336298.33,THB,336298.33,336298.33,0.00,0.00,0.00,0.00,1000202264,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460474932,RB15967264,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-12-12,1.00000,THB,404125.63,THB,404125.63,404125.63,0.00,0.00,0.00,0.00,1000202387,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-09-305,RB15967265,2019-09-13,MR. KEAITTICHAI  A.,09/2019,2019-11-27,1.00000,THB,93625.00,THB,93625.00,93625.00,0.00,0.00,0.00,0.00,1000202393,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89G28339,RB15967268,2019-09-13,MR. WICHANCHAI  S.,09/2019,2019-11-12,1.00000,THB,432476.88,THB,432476.88,432476.88,0.00,0.00,0.00,0.00,1000202381,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048427,RB15967269,2019-09-13,MS. SUTINA CHONLACHIT,09/2019,2019-11-12,1.00000,THB,56496.00,THB,56496.00,56496.00,0.00,0.00,0.00,0.00,1000201676,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048503,RB15967270,2019-09-13,MS. SUTINA CHONLACHIT,09/2019,2019-11-12,1.00000,THB,141240.00,THB,141240.00,141240.00,0.00,0.00,0.00,0.00,1000200670,,RB1
BG00013131,บริษัท โตโยอิ๊งค์ (ประเทศไทย),6000068990,RB15967288,2019-09-13,MS. KULASAB,09/2019,2019-12-12,1.00000,THB,39804.00,THB,39804.00,39804.00,0.00,0.00,0.00,0.00,1000201956,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P190917,RB15967271,2019-09-14,MR. PRAMOTE R.,09/2019,2019-09-14,1.00000,THB,7472.88,THB,7472.88,0.00,7472.88,0.00,0.00,0.00,1000202512,,
BG00012976,บริษัท นันยางการทอ อุตสาหกรรม ,C6200733,RB15967272,2019-09-14,MS. SUTINA CHONLACHIT,09/2019,2019-09-14,1.00000,THB,51064.68,THB,51064.68,0.00,51064.68,0.00,0.00,0.00,1000202452,,RB1
BG00012994,บริษัท เพรสซิเดนท์ เคมีภัณฑ์ จ,P1909-050,RB15967273,2019-09-14,MS. SUTINA CHONLACHIT,09/2019,2019-12-13,1.00000,THB,27017.50,THB,27017.50,27017.50,0.00,0.00,0.00,0.00,1000202428,,RB1
