Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,RWK1910-00003,RB15967915,2019-10-04,MS. KULASAB,10/2019,2020-02-01,1.00000,THB,139100.00,THB,139100.00,139100.00,0.00,0.00,0.00,0.00,1000204379,,RB1
BG00013306,บริษัท สีไทยกันไซเพ้นท์ จำกัด,RWK1909-00204,RB15967916,2019-10-04,MS. KULASAB,10/2019,2020-02-01,1.00000,THB,338120.00,THB,338120.00,338120.00,0.00,0.00,0.00,0.00,1000204104,,RB1
BG00012069,บริษัท เอ็มเค โพลีเอสเตอร์เรซิ,-,RB15967917,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2020-01-02,1.00000,THB,86862.60,THB,86862.60,86862.60,0.00,0.00,0.00,0.00,1000204536,,RB1
BG00013146,บริษัท วี พี เค บรรจุภัณฑ์ จำก,-,RB15967918,2019-10-04,MR. PRAMOTE R.,10/2019,2019-12-03,1.00000,THB,7062.00,THB,7062.00,7062.00,0.00,0.00,0.00,0.00,1000204502,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134347(AM)TPC2,RB15967919,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2020-01-02,1.00000,THB,134178.00,THB,134178.00,134178.00,0.00,0.00,0.00,0.00,1000204355,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210081366,RB15967920,2019-10-04,MR. SONGTHAM C.,10/2019,2020-02-01,1.00000,THB,107000.00,THB,107000.00,107000.00,0.00,0.00,0.00,0.00,1000204287,,RB1
BG00019968,บริษัท พี เอ็ม ซี การ์ดส์(ไทยแ,62090072,RB15967921,2019-10-04,MR. KASIN M.,10/2019,2020-01-02,1.00000,THB,5243.00,THB,5243.00,5243.00,0.00,0.00,0.00,0.00,1000203377,,
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6209-139,RB15967922,2019-10-04,Sathitpong Khongwanglam,10/2019,2020-01-02,1.00000,THB,48150.00,THB,48150.00,48150.00,0.00,0.00,0.00,0.00,1000202946,,RB1
BG00012075,บริษัท ไทย โชวะ แพ็กซ์ จำกัด,PO-0919-RM-239,RB15967923,2019-10-04,MR. PRAMOTE R.,10/2019,2019-12-03,1.00000,THB,179225.00,THB,179225.00,179225.00,0.00,0.00,0.00,0.00,1000202251,,RB1
BG00012962,บริษัท เมอรี่ คอร์ปอเรชั่น จำก,PO-R1190928-02,RB15967924,2019-10-04,MR. PRAMOTE R.,10/2019,2019-11-03,1.00000,THB,25467.07,THB,25467.07,25467.07,0.00,0.00,0.00,0.00,1000204398,,RB1
BG00023574,บริษัท ไทยเอ็คมี่โพลีพลาสแพค จ,T26209-033,RB15967925,2019-10-04,TAKDANAI Y.,10/2019,2019-11-03,1.00000,THB,95529.60,THB,95529.60,95529.60,0.00,0.00,0.00,0.00,1000204361,,
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400134348(AM)TPC6,RB15967926,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2020-01-02,1.00000,THB,136639.00,THB,136639.00,136639.00,0.00,0.00,0.00,0.00,1000204357,,RB1
BG00013035,ห้างหุ้นส่วนจำกัด ส.วสุวณิชย์อ,-,RB15967927,2019-10-04,MR. PRAMOTE R.,10/2019,2020-01-02,1.00000,THB,78110.00,THB,78110.00,78110.00,0.00,0.00,0.00,0.00,1000204545,,RB1
BG00012071,บริษัท พี.ไมตี้เทค จำกัด,-,RB15967928,2019-10-04,MR. PRAMOTE R.,10/2019,2020-02-01,1.00000,THB,223416.00,THB,223416.00,223416.00,0.00,0.00,0.00,0.00,1000204594,,RB1
BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,-,RB15967929,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2020-01-02,1.00000,THB,200625.00,THB,200625.00,200625.00,0.00,0.00,0.00,0.00,1000204577,,RB1
BG00012872,บริษัท ยูนิเพ้นท์ แอนด์ เคมิคอ,-,RB15967930,2019-10-04,MR. SONGTHAM C.,10/2019,2019-12-03,1.00000,THB,53928.00,THB,53928.00,53928.00,0.00,0.00,0.00,0.00,1000204569,,RB1
BG00016443,บริษัท เรซิ่นเอเชีย จำกัด,-,RB15967931,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2019-12-03,1.00000,THB,73295.00,THB,73295.00,73295.00,0.00,0.00,0.00,0.00,1000204564,,
BG00016496,บริษัท เจ แม็ค อินดัสตรี จำกัด,4200000902,RB15967932,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2019-12-03,1.00000,THB,23540.00,THB,23540.00,23540.00,0.00,0.00,0.00,0.00,1000204557,,
BG00012959,บริษัท โทเร เท็กซ์ไทล์ (ประเทศ,-,RB15967933,2019-10-04,MS. SUTINA CHONLACHIT,10/2019,2019-12-03,1.00000,THB,34026.00,THB,34026.00,34026.00,0.00,0.00,0.00,0.00,1000204609,,
BG00013079,เทนโช อินดัสเตรียล,-,RB15967935,2019-10-04,MR. PRAMOTE R.,10/2019,2019-12-03,1.00000,THB,55105.00,THB,55105.00,55105.00,0.00,0.00,0.00,0.00,1000204624,,
BG00013176,บริษัท ยิ่งเจริญสีอุตสาหกรรม จ,-,RB15967936,2019-10-04,MS. KULASAB,10/2019,2020-01-02,1.00000,THB,23112.00,THB,23112.00,23112.00,0.00,0.00,0.00,0.00,1000204611,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29L13827,RB15967937,2019-10-04,MR. WICHANCHAI  S.,10/2019,2019-12-03,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000204441,,RB1
BG00023903,บริษัท โอฬารไฟเบอร์ซีเมนต์ จำก,PO/0012109,RB15967938,2019-10-04,MS. AUSANEE  S.,10/2019,2019-11-03,1.00000,THB,16050.00,THB,16050.00,16050.00,0.00,0.00,0.00,0.00,1000204521,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P191002,RB15967939,2019-10-04,MR. PRAMOTE R.,10/2019,2019-10-04,1.00000,THB,57997.85,THB,57997.85,0.00,57997.85,0.00,0.00,0.00,1000204504,,
BG00013331,บริษัท เคมีเมท จำกัด,P191003,RB15967940,2019-10-04,MR. PRAMOTE R.,10/2019,2019-10-04,1.00000,THB,56345.52,THB,56345.52,0.00,56345.52,0.00,0.00,0.00,1000204608,,
BG00012984,ห้างหุ้นส่วนจำกัด ศรีสยามวณิช,-,RB15967941,2019-10-04,MR. PRAMOTE R.,10/2019,2019-12-03,1.00000,THB,9302.58,THB,9302.58,9302.58,0.00,0.00,0.00,0.00,1000204551,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M1910001/3,RB15967942,2019-10-04,MR.PHASAKORN C.,10/2019,2019-12-18,1.00000,THB,302133.76,THB,302133.76,302133.76,0.00,0.00,0.00,0.00,1000204055,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-019,RB15967943,2019-10-04,Sathitpong Khongwanglam,10/2019,2020-01-02,1.00000,THB,28248.00,THB,28248.00,28248.00,0.00,0.00,0.00,0.00,1000204613,,RB1
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO190926-049,RB15967944,2019-10-04,MR. KEAITTICHAI  A.,10/2019,2019-12-03,1.00000,THB,88117.07,THB,88117.07,88117.07,0.00,0.00,0.00,0.00,1000203917,,RB1
BG00013988,บริษัท ซันสตาร์ เคมีคัล,PC201909101,RB15967945,2019-10-04,MS. AUSANEE  S.,10/2019,2020-01-02,1.00000,THB,174303.00,THB,174303.00,174303.00,0.00,0.00,0.00,0.00,1000203464,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L22121,RB15967946,2019-10-04,MR. KEAITTICHAI  A.,10/2019,2019-11-30,1.00000,THB,89383.52,THB,89383.52,89383.52,0.00,0.00,0.00,0.00,1000204572,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201916254,RB15967948,2019-10-04,MR.PHASAKORN C.,10/2019,2019-12-03,1.00000,THB,289921.04,THB,289921.04,289921.04,0.00,0.00,0.00,0.00,1000203216,,RB1
BG00012085,บริษัท วาบิกัส โกลบอล จำกัด,2019-09-341,RB15967949,2019-10-04,MR. KEAITTICHAI  A.,10/2019,2019-12-18,1.00000,THB,32100.00,THB,32100.00,32100.00,0.00,0.00,0.00,0.00,1000204345,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,450256005,RB15967950,2019-10-04,MR. WICHANCHAI  S.,10/2019,2019-12-03,1.00000,THB,336357.18,THB,336357.18,336357.18,0.00,0.00,0.00,0.00,1000204466,,RB1
