Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00013293,ห้างหุ้นส่วนจำกัด ซันเพนท์,-,RB15970028,2019-12-09,NEW SALESMAN 2,12/2019,2020-02-07,1.00000,THB,7062.00,THB,7062.00,7062.00,0.00,0.00,0.00,0.00,1000211245,,
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M1912001/3,RB15970036,2019-12-09,MR.PHASAKORN C.,12/2019,2020-02-22,1.00000,THB,302133.76,THB,302133.76,302133.76,0.00,0.00,0.00,0.00,1000210302,,RB1
BG00012943,บริษัท เค.คอสมิค จำกัด,PO6212-0402,RB15970039,2019-12-09,MR. PRAMOTE R.,12/2019,2020-02-07,1.00000,THB,179760.00,THB,179760.00,179760.00,0.00,0.00,0.00,0.00,1000211364,,
BG00013252,บริษัท เอเซียอิ้งค์ จำกัด,PO20191204007,RB15970040,2019-12-09,MR. KASIN M.,12/2019,2020-01-08,1.00000,THB,202872.00,THB,202872.00,202872.00,0.00,0.00,0.00,0.00,1000211341,,RB1
BG00013055,บริษัท  สตาร์-บอนด์  (ไทยแลนด์,ST621/62,RB15970041,2019-12-09,MR. PRAMOTE R.,12/2019,2020-02-07,1.00000,THB,77040.00,THB,77040.00,77040.00,0.00,0.00,0.00,0.00,1000211240,,RB1
BG00012926,บริษัท กลอรีแพลน (ประเทศไทย) จ,PO6212/003,RB15970042,2019-12-09,MR. PRAMOTE R.,12/2019,2020-01-08,1.00000,THB,20569.68,THB,20569.68,20569.68,0.00,0.00,0.00,0.00,1000211079,,RB1
BG00012982,บริษัท นิปปอนเพนต์ (ประเทศไทย),2210082440,RB15970043,2019-12-09,Sathitpong Khongwanglam,12/2019,2020-04-07,1.00000,THB,303880.00,THB,303880.00,303880.00,0.00,0.00,0.00,0.00,1000211057,,RB1
BG00013518,บริษัท เอสเคเค เคมิคอล (ไทยแลน,28862,RB15970044,2019-12-09,MR. SONGTHAM C.,12/2019,2020-02-07,1.00000,THB,502900.00,THB,502900.00,502900.00,0.00,0.00,0.00,0.00,1000211038,,RB1
BG00013192,บริษัท กลุ่มสยามบรรจุภัณฑ์ จำก,6930049708,RB15970045,2019-12-09,MR. PRAMOTE R.,12/2019,2020-03-08,1.00000,THB,43870.00,THB,43870.00,43870.00,0.00,0.00,0.00,0.00,1000211037,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400135130(AM)TPC6,RB15970046,2019-12-09,MS. KULASAB,12/2019,2020-03-08,1.00000,THB,187999.00,THB,187999.00,187999.00,0.00,0.00,0.00,0.00,1000210647,,RB1
BG00013067,บริษัท เท็กซ์ไทล์เพรสทีจ จำกัด,1400135129(AM)TPC2,RB15970047,2019-12-09,MS. KULASAB,12/2019,2020-03-08,1.00000,THB,257870.00,THB,257870.00,257870.00,0.00,0.00,0.00,0.00,1000210645,,RB1
BG00013070,บริษัท สหไทยอุตสาหกรรมแผ่นกั้น,DM-PM1911022,RB15970048,2019-12-09,MR. PRAMOTE R.,12/2019,2020-03-08,1.00000,THB,77425.20,THB,77425.20,77425.20,0.00,0.00,0.00,0.00,1000209998,,RB1
BG00013583,บริษัท สหไทยใยแก้ว จำกัด,2DM-PM1911007,RB15970049,2019-12-09,MR. PRAMOTE R.,12/2019,2020-03-08,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000209790,,RB1
BG00013069,บริษัท สหไทยใยแก้ว จำกัด,1DM-PM1911005,RB15970050,2019-12-09,MR. PRAMOTE R.,12/2019,2020-03-08,1.00000,THB,323568.00,THB,323568.00,323568.00,0.00,0.00,0.00,0.00,1000209178,,RB1
BG00016644,บริษัท ยูบิส (เอเชีย) จำกัด (ม,APO-11911067,RB15970051,2019-12-09,Sathitpong Khongwanglam,12/2019,2020-03-08,1.00000,THB,89880.00,THB,89880.00,89880.00,0.00,0.00,0.00,0.00,1000209591,,
BG00013704,บริษัท โอจิ เปเปอร์ (ไทยแลนด์),2910305,RB15970052,2019-12-09,MR. KASIN M.,12/2019,2020-02-07,1.00000,THB,111280.00,THB,111280.00,111280.00,0.00,0.00,0.00,0.00,1000208948,,
BG00013704,บริษัท โอจิ เปเปอร์ (ไทยแลนด์),2910279,RB15970053,2019-12-09,MR. KASIN M.,12/2019,2020-02-07,1.00000,THB,111280.00,THB,111280.00,111280.00,0.00,0.00,0.00,0.00,1000208862,,
BG00012072,บริษัท พรีเมียร์ โพรดักส์ จำกั,19001664/OP,RB15970054,2019-12-09,MS. KULASAB,12/2019,2020-03-08,1.00000,THB,529650.00,THB,529650.00,529650.00,0.00,0.00,0.00,0.00,1000200124,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-221,RB15970055,2019-12-09,Sathitpong Khongwanglam,12/2019,2020-03-08,1.00000,THB,237540.00,THB,237540.00,237540.00,0.00,0.00,0.00,0.00,1000206895,,RB1
BG00013259,บริษัท ยูนิค โปรดักส์ (ประเทศไ,PO6210-220,RB15970056,2019-12-09,Sathitpong Khongwanglam,12/2019,2020-03-08,1.00000,THB,237540.00,THB,237540.00,237540.00,0.00,0.00,0.00,0.00,1000206894,,RB1
BG00013053,บริษัท สยามทบพันแพคเกจจิ้ง จำก,186549-PR,RB15970057,2019-12-09,MR. PRAMOTE R.,12/2019,2020-03-08,1.00000,THB,62060.00,THB,62060.00,62060.00,0.00,0.00,0.00,0.00,1000211595,,RB1
BG00024866,บริษัท บางกอกฟอยล์ จำกัด,PO6201008,RB15970058,2019-12-09,TAKDANAI Y.,12/2019,2020-01-08,1.00000,THB,777248.00,THB,777248.00,777248.00,0.00,0.00,0.00,0.00,1000211207,,
BG00023346,บริษัท ฮูทามากิ (ประเทศไทย) จำ,PO1910856-1,RB15970059,2019-12-09,MR. KASIN M.,12/2019,2020-02-07,1.00000,THB,248293.50,THB,248293.50,248293.50,0.00,0.00,0.00,0.00,1000205968,,
BG00013658,บริษัท ยูนิเวอร์สแพ็ค จำกัด,62/0270,RB15970060,2019-12-09,TAKDANAI Y.,12/2019,2020-02-07,1.00000,THB,98611.20,THB,98611.20,98611.20,0.00,0.00,0.00,0.00,1000211667,,RB1
BG00012066,บริษัท บีเอเอสเอฟ (ไทย) จำกัด,4952930244,RB15970061,2019-12-09,NEW SALESMAN 2,12/2019,2020-03-08,1.00000,THB,38948.00,THB,38948.00,38948.00,0.00,0.00,0.00,0.00,1000198266,,RB1
