Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M199001/3,RB15967699,2019-09-30,MR.PHASAKORN C.,09/2019,2019-12-14,1.00000,THB,405913.06,THB,405913.06,405913.06,0.00,0.00,0.00,0.00,1000203602,,RB1
BG00013490,บริษัท ที ทารุทานิ แพค จำกัด,PO62091002,RB15967706,2019-09-30,MR. PRAMOTE R.,09/2019,2019-11-29,1.00000,THB,38006.40,THB,38006.40,38006.40,0.00,0.00,0.00,0.00,1000203538,,
BG00013327,บริษัท ยูนีค อินดัสเตรียล แพ็ค,PO62091055,RB15967707,2019-09-30,MR. PRAMOTE R.,09/2019,2019-11-29,1.00000,THB,118770.00,THB,118770.00,118770.00,0.00,0.00,0.00,0.00,1000203530,,
BG00013254,บริษัท ดี-แอ็คท์ จำกัด,191409008,RB15967708,2019-09-30,MR. SONGTHAM C.,09/2019,2019-12-29,1.00000,THB,236898.00,THB,236898.00,236898.00,0.00,0.00,0.00,0.00,1000204021,,RB1
BG00013278,บริษัท จีแมก เพ้นท์ (เอเชีย) จ,-,RB15967709,2019-09-30,Sathitpong Khongwanglam,09/2019,2019-11-29,1.00000,THB,10700.00,THB,10700.00,10700.00,0.00,0.00,0.00,0.00,1000204141,,RB1
BG00013156,บริษัท วอดดิ้ง นันวูเว่น จำกัด,-,RB15967710,2019-09-30,MS. SUTINA CHONLACHIT,09/2019,2019-12-29,1.00000,THB,216140.00,THB,216140.00,216140.00,0.00,0.00,0.00,0.00,1000204163,,RB1
BG00018607,บริษัท ไทยอ๊อฟเซท จำกัด,W-N-62/01147,RB15967711,2019-09-30,TAKDANAI Y.,09/2019,2019-11-29,1.00000,THB,87553.82,THB,87553.82,87553.82,0.00,0.00,0.00,0.00,1000204178,,
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO190926-047,RB15967712,2019-09-30,MR. KEAITTICHAI  A.,09/2019,2019-11-29,1.00000,THB,147176.57,THB,147176.57,147176.57,0.00,0.00,0.00,0.00,1000203915,,RB1
BG00013103,บริษัท ไทยสแตนเลย์การไฟฟ้า จำก,4500048503,RB15967713,2019-09-30,MS. SUTINA CHONLACHIT,09/2019,2019-11-29,1.00000,THB,56496.00,THB,56496.00,56496.00,0.00,0.00,0.00,0.00,1000203689,,RB1
BG00012081,บริษัท คลิมโก้ จำกัด,193/19,RB15967714,2019-09-30,MS. AUSANEE  S.,09/2019,2020-01-28,1.00000,THB,278200.00,THB,278200.00,278200.00,0.00,0.00,0.00,0.00,1000204128,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L21875,RB15967715,2019-09-30,MR. KEAITTICHAI  A.,09/2019,2019-10-31,1.00000,THB,71974.62,THB,71974.62,71974.62,0.00,0.00,0.00,0.00,1000204048,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201916255,RB15967716,2019-09-30,MR.PHASAKORN C.,09/2019,2019-11-29,1.00000,THB,149134.29,THB,149134.29,149134.29,0.00,0.00,0.00,0.00,1000203225,,RB1
BG00013990,บริษัท ไทยโตชิบาอุตสาหกรรม จำก,2201916254,RB15967717,2019-09-30,MR.PHASAKORN C.,09/2019,2019-11-29,1.00000,THB,390245.78,THB,390245.78,390245.78,0.00,0.00,0.00,0.00,1000203214,,RB1
BG00013572,บริษัท อะเดียเวนซา นิวเวิลด์,PO-201901914,RB15967718,2019-09-30,MR. WICHANCHAI  S.,09/2019,2019-11-14,1.00000,THB,128079.00,THB,128079.00,128079.00,0.00,0.00,0.00,0.00,1000204228,,RB1
BG00014031,บริษัท บางกอกอินซูเลท จำกัด,0127/62,RB15967719,2019-09-30,MR.PHASAKORN C.,09/2019,2019-12-29,1.00000,THB,100633.50,THB,100633.50,100633.50,0.00,0.00,0.00,0.00,1000204014,,RB1
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460477445,RB15967720,2019-09-30,MR. WICHANCHAI  S.,09/2019,2019-12-29,1.00000,THB,106069.10,THB,106069.10,106069.10,0.00,0.00,0.00,0.00,1000204049,,RB1
BG00023903,บริษัท โอฬารไฟเบอร์ซีเมนต์ จำก,PO/0012090,RB15967721,2019-09-30,MS. AUSANEE  S.,09/2019,2019-10-30,1.00000,THB,2140.00,THB,2140.00,2140.00,0.00,0.00,0.00,0.00,1000203763,,RB1
BG00014016,บริษัท เอ็นเอชเค สปริง,89G30517,RB15967722,2019-09-30,MR. WICHANCHAI  S.,09/2019,2019-11-29,1.00000,THB,323463.14,THB,323463.14,323463.14,0.00,0.00,0.00,0.00,1000204085,,RB1
BG00013331,บริษัท เคมีเมท จำกัด,P190929,RB15967723,2019-09-30,MR. PRAMOTE R.,09/2019,2019-09-30,1.00000,THB,1793.49,THB,1793.49,0.00,1793.49,0.00,0.00,0.00,1000204160,,
BG00016475,บริษัท บราเธอร์โฟม จำกัด,PO6200095,RB15967725,2019-09-30,MR.PHASAKORN C.,09/2019,2019-12-29,1.00000,THB,1112800.00,THB,1112800.00,1112800.00,0.00,0.00,0.00,0.00,1000203334,,
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460474201,RB15967726,2019-09-30,MS. AUSANEE  S.,09/2019,2019-11-29,1.00000,THB,275525.00,THB,275525.00,275525.00,0.00,0.00,0.00,0.00,1000201954,,RB1
BG00013079,เทนโช อินดัสเตรียล,-,RB15967754,2019-09-30,MR. PRAMOTE R.,09/2019,2019-11-29,1.00000,THB,64285.60,THB,64285.60,64285.60,0.00,0.00,0.00,0.00,1000204077,,
BG00012070,บริษัท นากาเซ่(ประเทศไทย) จำกั,460470970,RB15967755,2019-09-30,MS. AUSANEE  S.,09/2019,2019-11-29,1.00000,THB,68218.92,THB,68218.92,68218.92,0.00,0.00,0.00,0.00,1000200028,,RB1
BG00014032,บริษัท โฟมเทค อินเตอร์เนชั่นแน,4830027858,RB15967756,2019-09-30,MS. AUSANEE  S.,09/2019,2019-12-29,1.00000,THB,1025000.00,THB,1025000.00,1025000.00,0.00,0.00,0.00,0.00,1000201532,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15967757,2019-09-30,MR. KEAITTICHAI  A.,09/2019,2019-11-29,1.00000,THB,712737.27,THB,712737.27,712737.27,0.00,0.00,0.00,0.00,1000203067,,RB1
