Customer,Customer Name,Agent PO,Invoice No,Invoice Date,PIC Name,period year,Due Date,Rate,Currency,Local Currency Amount,Document Currency code,Document Currency Amount,Document Currency Current,Document Currency 1-30 Days,Document Currency 31-60 Days,Document Currency 61-90 Days,Local Currency Over 90 Days,Sales Document,Trading Partner,Customer Group
BG00014014,บริษัท เอส ที บี เท็กซ์ไทล์,PO191219-006,RB15970472,2019-12-23,MR. KEAITTICHAI  A.,12/2019,2020-02-21,1.00000,THB,118211.89,THB,118211.89,118211.89,0.00,0.00,0.00,0.00,1000213018,,RB1
BG00013985,HITACHI CONSUMER PRODUCTS,R3784200,RB15970473,2019-12-23,MR. KEAITTICHAI  A.,12/2019,2020-02-21,1.00000,THB,515312.00,THB,515312.00,515312.00,0.00,0.00,0.00,0.00,1000212890,,RB1
BG00013992,บริษัท โยโกฮามา รับเบอร์,PO20191200165,RB15970474,2019-12-23,MR. KEAITTICHAI  A.,12/2019,2020-01-22,1.00000,THB,93478.41,THB,93478.41,93478.41,0.00,0.00,0.00,0.00,1000212713,,RB1
BG00014008,บริษัท โฮวา(ไทยแลนด์) จำกัด,HW-M1912001/3,RB15970475,2019-12-23,MR.PHASAKORN C.,12/2019,2020-03-07,1.00000,THB,302133.76,THB,302133.76,302133.76,0.00,0.00,0.00,0.00,1000210312,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G76602,RB15970477,2019-12-23,MR. WICHANCHAI  S.,12/2019,2020-02-21,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000213123,,RB1
BG00014042,บริษัท เอ็นเอชเค สปริง (ประเทศ,29G76603,RB15970478,2019-12-23,MR. WICHANCHAI  S.,12/2019,2020-02-21,1.00000,THB,67003.40,THB,67003.40,67003.40,0.00,0.00,0.00,0.00,1000213124,,RB1
BG00014019,บริษัท เอส เค ออโต้ อินทีเรีย,19L25284,RB15970479,2019-12-23,MR. KEAITTICHAI  A.,12/2019,2020-01-31,1.00000,THB,112763.02,THB,112763.02,112763.02,0.00,0.00,0.00,0.00,1000213122,,RB1
BG00014036,บริษัท ซี แอนด์ ที โมดูลาร์ จำ,PO6212174,RB15970480,2019-12-23,MR.PHASAKORN C.,12/2019,2020-02-21,1.00000,THB,12307.14,THB,12307.14,12307.14,0.00,0.00,0.00,0.00,1000213148,,RB1
BG00014036,บริษัท ซี แอนด์ ที โมดูลาร์ จำ,PO6212174,RB15970481,2019-12-23,MR.PHASAKORN C.,12/2019,2020-02-21,1.00000,THB,327621.16,THB,327621.16,327621.16,0.00,0.00,0.00,0.00,1000213147,,RB1
BG00013494,บริษัท วู้ดเวอร์ค ไซโตะ จำกัด,PO62120924,RB15970483,2019-12-23,MR. PRAMOTE R.,12/2019,2020-01-22,1.00000,THB,43870.00,THB,43870.00,43870.00,0.00,0.00,0.00,0.00,1000213021,,
