Material,Material Description,Plant,UD code,Batch,Date of Manufacture,SLED/BBD,Created on,Inspection Lot,Short text for the characteristic,Original Value,Lower tolerance limit,Upper tol. limit,InfoField2
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8132,08-11-18,07-05-19,08-11-18,40000054460,Viscosity,36.6,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8133,09-11-18,08-05-19,09-11-18,40000054523,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8133,09-11-18,08-05-19,09-11-18,40000054523,Non Volatile Content,15.4,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8133,09-11-18,08-05-19,09-11-18,40000054523,pH,5.36,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8133,09-11-18,08-05-19,09-11-18,40000054523,Viscosity,27.6,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8134,13-11-18,12-05-19,13-11-18,40000054678,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8134,13-11-18,12-05-19,13-11-18,40000054678,Non Volatile Content,15.4,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8134,13-11-18,12-05-19,13-11-18,40000054678,pH,5.38,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8134,13-11-18,12-05-19,13-11-18,40000054678,Viscosity,24.2,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8135,14-11-18,13-05-19,14-11-18,40000054730,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8135,14-11-18,13-05-19,14-11-18,40000054730,Non Volatile Content,15.4,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8135,14-11-18,13-05-19,14-11-18,40000054730,pH,5.37,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8135,14-11-18,13-05-19,14-11-18,40000054730,Viscosity,27.5,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8136,15-11-18,14-05-19,15-11-18,40000054762,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8136,15-11-18,14-05-19,15-11-18,40000054762,Non Volatile Content,15.4,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8136,15-11-18,14-05-19,15-11-18,40000054762,pH,5.51,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8136,15-11-18,14-05-19,15-11-18,40000054762,Viscosity,24.8,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8137,19-11-18,18-05-19,19-11-18,40000054879,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8137,19-11-18,18-05-19,19-11-18,40000054879,Non Volatile Content,15.5,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8137,19-11-18,18-05-19,19-11-18,40000054879,pH,5.49,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8137,19-11-18,18-05-19,19-11-18,40000054879,Viscosity,32.0,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8138,19-11-18,18-05-19,19-11-18,40000054883,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8138,19-11-18,18-05-19,19-11-18,40000054883,Non Volatile Content,15.4,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8138,19-11-18,18-05-19,19-11-18,40000054883,pH,5.36,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8138,19-11-18,18-05-19,19-11-18,40000054883,Viscosity,39.1,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8139,23-11-18,22-05-19,23-11-18,40000055082,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8139,23-11-18,22-05-19,23-11-18,40000055082,Non Volatile Content,15.3,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8139,23-11-18,22-05-19,23-11-18,40000055082,pH,5.45,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8139,23-11-18,22-05-19,23-11-18,40000055082,Viscosity,27.0,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8140,23-11-18,22-05-19,23-11-18,40000055092,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8140,23-11-18,22-05-19,23-11-18,40000055092,Non Volatile Content,15.3,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8140,23-11-18,22-05-19,23-11-18,40000055092,pH,5.31,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8140,23-11-18,22-05-19,23-11-18,40000055092,Viscosity,33.0,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8141,24-11-18,23-05-19,24-11-18,40000055140,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8141,24-11-18,23-05-19,24-11-18,40000055140,Non Volatile Content,15.5,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8141,24-11-18,23-05-19,24-11-18,40000055140,pH,5.44,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8141,24-11-18,23-05-19,24-11-18,40000055140,Viscosity,29.4,10.0,50.0,"25oC,Viscometer"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8142,24-11-18,23-05-19,24-11-18,40000055136,Appearance,A004,,,Visual Check
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8142,24-11-18,23-05-19,24-11-18,40000055136,Non Volatile Content,15.3,15.0,16.0,1.5g./150oC/30min
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8142,24-11-18,23-05-19,24-11-18,40000055136,pH,5.36,5.00,6.50,"25oC,pH Meter"
ENCH3150B-BLK01000,HOPELON-3150B,RB11,A,CL8142,24-11-18,23-05-19,24-11-18,40000055136,Viscosity,29.6,10.0,50.0,"25oC,Viscometer"
ENF719T00-DR000200,ALMATEX 719KT,RB11,A,CL8002,06-11-18,06-11-19,13-11-18,40000054641,Acid Value,4.2,3.0,6.0,JIS K5407
ENF719T00-DR000200,ALMATEX 719KT,RB11,A,CL8002,06-11-18,06-11-19,13-11-18,40000054641,Appearance,A012,,,Visual Check
ENF719T00-DR000200,ALMATEX 719KT,RB11,A,CL8002,06-11-18,06-11-19,13-11-18,40000054641,Color,57,0,150,JIS K6901
ENF719T00-DR000200,ALMATEX 719KT,RB11,A,CL8002,06-11-18,06-11-19,13-11-18,40000054641,Non Volatile Content,55.0,55.0,59.0,JIS K5407
ENF719T00-DR000200,ALMATEX 719KT,RB11,A,CL8002,06-11-18,06-11-19,13-11-18,40000054641,Viscosity,A119,,,JIS K5400
ENF750T00-DR000200,ALMATEX 750T,RB11,A,CL8003,05-11-18,05-11-19,08-11-18,40000054474,Acid Value,14.9,13.0,17.0,JIS K5407
ENF750T00-DR000200,ALMATEX 750T,RB11,A,CL8003,05-11-18,05-11-19,08-11-18,40000054474,Appearance,A012,,,Visual Check
ENF750T00-DR000200,ALMATEX 750T,RB11,A,CL8003,05-11-18,05-11-19,08-11-18,40000054474,Color,1,-999,2,JIS K5400
ENF750T00-DR000200,ALMATEX 750T,RB11,A,CL8003,05-11-18,05-11-19,08-11-18,40000054474,Non Volatile Content,54.3,53.0,57.0,JIS K5407
ENF750T00-DR000200,ALMATEX 750T,RB11,A,CL8003,05-11-18,05-11-19,08-11-18,40000054474,Viscosity,A093,,,JIS K5400
ENF792FT0-DR000200,ALMATEX 792FT,RB11,A,CL8006,08-11-18,08-11-19,09-11-18,40000054531,Acid Value,4.3,3.0,6.0,JIS K5407
ENF792FT0-DR000200,ALMATEX 792FT,RB11,A,CL8006,08-11-18,08-11-19,09-11-18,40000054531,Appearance,A012,,,Visual Check
ENF792FT0-DR000200,ALMATEX 792FT,RB11,A,CL8006,08-11-18,08-11-19,09-11-18,40000054531,Color,45,-999,150,JIS K6901
ENF792FT0-DR000200,ALMATEX 792FT,RB11,A,CL8006,08-11-18,08-11-19,09-11-18,40000054531,Non Volatile Content,57.1,55.0,59.0,JIS K5407
ENF792FT0-DR000200,ALMATEX 792FT,RB11,A,CL8006,08-11-18,08-11-19,09-11-18,40000054531,Viscosity,A111,,,JIS K5400
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CL8009,11-11-18,11-11-19,12-11-18,40000054594,Acid Value,9.7,8.0,10.0,JIS K5407
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CL8009,11-11-18,11-11-19,12-11-18,40000054594,Appearance,A012,,,Visual Check
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CL8009,11-11-18,11-11-19,12-11-18,40000054594,Color,1,-999,2,JIS K5400
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CL8009,11-11-18,11-11-19,12-11-18,40000054594,Non Volatile Content,64.4,63.0,67.0,JIS K5407
ENFB303T0-DR000200,ALMATEX B303T,RB11,A,CL8009,11-11-18,11-11-19,12-11-18,40000054594,Viscosity,A084,,,JIS K5400
ENFB310T0-DR000200,ALMATEX B310T,RB11,A,CC8003,04-03-18,31-08-19,06-11-18,890000005263,Acid Value,15.4,14.0,17.0,JIS K5407
ENFB310T0-DR000200,ALMATEX B310T,RB11,A,CC8003,04-03-18,31-08-19,06-11-18,890000005263,Appearance,A012,,,Visual Check
ENFB310T0-DR000200,ALMATEX B310T,RB11,A,CC8003,04-03-18,31-08-19,06-11-18,890000005263,Color,1,-999,2,JIS K5400
ENFB310T0-DR000200,ALMATEX B310T,RB11,A,CC8003,04-03-18,31-08-19,06-11-18,890000005263,Crater,0,0,3,TMSC(A4 x 2Panel)
ENFB310T0-DR000200,ALMATEX B310T,RB11,A,CC8003,04-03-18,31-08-19,06-11-18,890000005263,Non Volatile Content,70.1,68.0,72.0,JIS K5407
ENFB310T0-DR000200,ALMATEX B310T,RB11,A,CC8003,04-03-18,31-08-19,06-11-18,890000005263,Viscosity,A138,,,JIS K5400
ENFC11700-DR000200,ALMATEX C117,RB11,A,CC8001,23-03-18,19-09-19,19-11-18,890000005300,Acid Value,18.8,15.0,25.0,JIS K5407
ENFC11700-DR000200,ALMATEX C117,RB11,A,CC8001,23-03-18,19-09-19,19-11-18,890000005300,Appearance,A012,,,Visual Check
ENFC11700-DR000200,ALMATEX C117,RB11,A,CC8001,23-03-18,19-09-19,19-11-18,890000005300,Color,1,-999,3,JIS K5400
ENFC11700-DR000200,ALMATEX C117,RB11,A,CC8001,23-03-18,19-09-19,19-11-18,890000005300,Non Volatile Content,59.2,58.5,61.5,JIS K5407
ENFC11700-DR000200,ALMATEX C117,RB11,A,CC8001,23-03-18,19-09-19,19-11-18,890000005300,Viscosity,A089,,,JIS K5400
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CA8001,09-01-18,08-07-19,01-11-18,890000005256,Acid Value,18.0,15.0,25.0,JIS K5407
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CA8001,09-01-18,08-07-19,01-11-18,890000005256,Appearance,A012,,,Visual Check
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CA8001,09-01-18,08-07-19,01-11-18,890000005256,Color,1,-999,3,JIS K5400
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CA8001,09-01-18,08-07-19,01-11-18,890000005256,Crater,0,0,3,TMSC(A4 x 2Panel)
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CA8001,09-01-18,08-07-19,01-11-18,890000005256,Non Volatile Content,58.7,-999.0,9999.0,JIS K5407
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CA8001,09-01-18,08-07-19,01-11-18,890000005256,Viscosity,A098,,,JIS K5400
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CL8002,12-11-18,12-11-19,13-11-18,40000054635,Acid Value,17.7,15.0,25.0,JIS K5407
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CL8002,12-11-18,12-11-19,13-11-18,40000054635,Appearance,A012,,,Visual Check
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CL8002,12-11-18,12-11-19,13-11-18,40000054635,Color,1,-999,3,JIS K5400
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CL8002,12-11-18,12-11-19,13-11-18,40000054635,Crater,0,0,3,TMSC(A4 x 2Panel)
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CL8002,12-11-18,12-11-19,13-11-18,40000054635,Non Volatile Content,58.0,-999.0,9999.0,JIS K5407
ENFC118T0-DR000200,ALMATEX C118T,RB11,A,CL8002,12-11-18,12-11-19,13-11-18,40000054635,Viscosity,A091,,,JIS K5400
ENFC20100-DR000200,ALMATEX C201,RB11,A,CL8005,12-11-18,12-11-19,13-11-18,40000054637,Acid Value,12.7,12.0,15.0,JIS K5407
ENFC20100-DR000200,ALMATEX C201,RB11,A,CL8005,12-11-18,12-11-19,13-11-18,40000054637,Appearance,A012,,,Visual Check
ENFC20100-DR000200,ALMATEX C201,RB11,A,CL8005,12-11-18,12-11-19,13-11-18,40000054637,Color,1,-999,3,JIS K5400
ENFC20100-DR000200,ALMATEX C201,RB11,A,CL8005,12-11-18,12-11-19,13-11-18,40000054637,Non Volatile Content,67.1,67.0,69.0,JIS K5407
ENFC20100-DR000200,ALMATEX C201,RB11,A,CL8005,12-11-18,12-11-19,13-11-18,40000054637,Viscosity,A098,,,JIS K5400
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CL8003,06-11-18,06-11-19,08-11-18,40000054464,Acid Value,10.2,9.0,12.0,JIS K5407
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CL8003,06-11-18,06-11-19,08-11-18,40000054464,Appearance,A012,,,Visual Check
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CL8003,06-11-18,06-11-19,08-11-18,40000054464,Color,1,-999,3,JIS K5400
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CL8003,06-11-18,06-11-19,08-11-18,40000054464,Crater,2,0,4,TMSC(A4 x 2Panel)
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CL8003,06-11-18,06-11-19,08-11-18,40000054464,Non Volatile Content,57.2,56.0,58.0,JIS K5407
ENFKH113T-DR000200,ALMATEX KH113(T),RB11,A,CL8003,06-11-18,06-11-19,08-11-18,40000054464,Viscosity,A067,,,JIS K5400
ENFL20010-DR000200,ALMATEX L2001,RB11,A,CL8011,24-11-18,24-11-19,25-11-18,40000055168,Acid Value,1.6,1.0,2.0,JIS K5407
ENFL20010-DR000200,ALMATEX L2001,RB11,A,CL8011,24-11-18,24-11-19,25-11-18,40000055168,Appearance,A012,,,Visual Check
ENFL20010-DR000200,ALMATEX L2001,RB11,A,CL8011,24-11-18,24-11-19,25-11-18,40000055168,Color,1,-999,3,JIS K5400
ENFL20010-DR000200,ALMATEX L2001,RB11,A,CL8011,24-11-18,24-11-19,25-11-18,40000055168,Non Volatile Content,49.7,49.0,51.0,JIS K5407
ENFL20010-DR000200,ALMATEX L2001,RB11,A,CL8011,24-11-18,24-11-19,25-11-18,40000055168,Viscosity,A121,,,JIS K5400
ENFL5446T-DR000200,ALMATEX L5446T,RB11,A,CL8006,27-11-18,27-11-19,27-11-18,40000055207,Acid Value,0.1,-999.0,0.9,JIS K5407
ENFL5446T-DR000200,ALMATEX L5446T,RB11,A,CL8006,27-11-18,27-11-19,27-11-18,40000055207,Appearance,A012,,,Visual Check
ENFL5446T-DR000200,ALMATEX L5446T,RB11,A,CL8006,27-11-18,27-11-19,27-11-18,40000055207,Color,1,-999,3,JIS K5400
ENFL5446T-DR000200,ALMATEX L5446T,RB11,A,CL8006,27-11-18,27-11-19,27-11-18,40000055207,Non Volatile Content,54.4,53.0,57.0,JIS K5407
ENFL5446T-DR000200,ALMATEX L5446T,RB11,A,CL8006,27-11-18,27-11-19,27-11-18,40000055207,Viscosity,A142,,,JIS K5400
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8011,08-11-18,08-11-19,09-11-18,40000054529,Acid Value,1.6,1.0,3.0,JIS K5407
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8011,08-11-18,08-11-19,09-11-18,40000054529,Appearance,A012,,,Visual Check
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8011,08-11-18,08-11-19,09-11-18,40000054529,Color,1,-999,3,JIS K5400
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8011,08-11-18,08-11-19,09-11-18,40000054529,Non Volatile Content,54.4,53.5,56.5,JIS K5407
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8011,08-11-18,08-11-19,09-11-18,40000054529,Viscosity,A120,,,JIS K5400
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8012,26-11-18,26-11-19,26-11-18,40000055186,Acid Value,1.6,1.0,3.0,JIS K5407
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8012,26-11-18,26-11-19,26-11-18,40000055186,Appearance,A012,,,Visual Check
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8012,26-11-18,26-11-19,26-11-18,40000055186,Color,1,-999,3,JIS K5400
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8012,26-11-18,26-11-19,26-11-18,40000055186,Non Volatile Content,55.3,53.5,56.5,JIS K5407
ENFL90900-DR000200,ALMATEX L9090,RB11,A,CL8012,26-11-18,26-11-19,26-11-18,40000055186,Viscosity,A126,,,JIS K5400
ENFL9092B-DR000200,ALMATEX L9092BT,RB11,A,CL8001,19-11-18,19-11-19,26-11-18,40000055190,Acid Value,2.0,1.5,4.5,JIS K5407
ENFL9092B-DR000200,ALMATEX L9092BT,RB11,A,CL8001,19-11-18,19-11-19,26-11-18,40000055190,Appearance,A012,,,Visual Check
ENFL9092B-DR000200,ALMATEX L9092BT,RB11,A,CL8001,19-11-18,19-11-19,26-11-18,40000055190,Color,6,-999,150,JIS K6901
ENFL9092B-DR000200,ALMATEX L9092BT,RB11,A,CL8001,19-11-18,19-11-19,26-11-18,40000055190,Non Volatile Content,51.6,51.5,54.5,JIS K5407
ENFL9092B-DR000200,ALMATEX L9092BT,RB11,A,CL8001,19-11-18,19-11-19,26-11-18,40000055190,Viscosity,A131,,,JIS K5400
ENFP64600-DR000200,ALMATEX P646,RB11,A,CL8002,23-11-18,23-11-19,23-11-18,40000055097,Acid Value,3.6,3.0,7.0,JIS K5407
ENFP64600-DR000200,ALMATEX P646,RB11,A,CL8002,23-11-18,23-11-19,23-11-18,40000055097,Appearance,A012,,,Visual Check
ENFP64600-DR000200,ALMATEX P646,RB11,A,CL8002,23-11-18,23-11-19,23-11-18,40000055097,Color,1,-999,3,JIS K5400
ENFP64600-DR000200,ALMATEX P646,RB11,A,CL8002,23-11-18,23-11-19,23-11-18,40000055097,Non Volatile Content,61.4,58.5,61.5,JIS K5407
ENFP64600-DR000200,ALMATEX P646,RB11,A,CL8002,23-11-18,23-11-19,23-11-18,40000055097,Viscosity,A103,,,JIS K5400
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8012,19-11-18,18-05-19,19-11-18,40000054885,Appearance,A001,,,Visual Check
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8012,19-11-18,18-05-19,19-11-18,40000054885,Non Volatile Content,30.2,28.5,31.5,1.5g./150oC/30min
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8012,19-11-18,18-05-19,19-11-18,40000054885,Particle Size,0.111,0.090,0.160,UV-VIS Spectrophotom
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8012,19-11-18,18-05-19,19-11-18,40000054885,pH,9.51,9.00,11.00,"30oC,pH Meter"
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8012,19-11-18,18-05-19,19-11-18,40000054885,Viscosity,84.5,20.0,200.0,"30oC,Viscometer"
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8013,26-11-18,25-05-19,26-11-18,40000055178,Appearance,A001,,,Visual Check
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8013,26-11-18,25-05-19,26-11-18,40000055178,Non Volatile Content,29.9,28.5,31.5,1.5g./150oC/30min
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8013,26-11-18,25-05-19,26-11-18,40000055178,Particle Size,0.108,0.090,0.160,UV-VIS Spectrophotom
ENG1140SD-BLK01000,ALMATEX-SE1140SD,RB11,A,CL8013,26-11-18,25-05-19,26-11-18,40000055178,pH,9.55,9.00,11.00,"30oC,pH Meter"
